"race","voter"
"white",7162
"white",7163
"white",7164
"white",7165
"white",7166
"white",7167
"white",7168
"white",7169
"white",7170
"white",7171
"white",7172
"white",7173
"white",7174
"white",7175
"white",7176
"white",7177
"white",7178
"white",7179
"white",7180
"white",7181
"white",7182
"white",7183
"white",7184
"white",7185
"white",7186
"white",7187
"white",7188
"white",7189
"white",7190
"white",7191
"white",7192
"white",7193
"white",7194
"white",7195
"white",7196
"white",7197
"white",7198
"white",7199
"white",7200
"black",7201
"black",7202
"black",7203
"black",7204
"black",7205
"black",7206
"black",7207
"black",7208
"black",7209
"black",7210
"black",7211
"black",7212
"black",7213
"black",7214
"black",7215
"black",7216
"black",7217
"black",7218
"black",7219
"black",7220
"black",7221
"black",7222
"black",7223
"black",7224
"black",7225
"black",7226
"black",7227
"black",7228
"black",7229
"black",7230
"black",7231
"black",7232
"black",7233
"black",7234
"black",7235
"black",7236
"black",7237
"black",7238
"black",7239
"black",7240
"black",7241
"black",7242
"black",7243
"black",7244
"black",7245
"black",7246
"black",7247
"black",7248
"black",7249
"black",7250
"black",7251
"black",7252
"black",7253
"black",7254
"black",7255
"black",7256
"black",7257
"black",7258
"black",7259
"black",7260
"black",7261
"black",7262
"black",7263
"black",7264
"black",7265
"black",7266
"black",7267
"black",7268
"black",7269
"black",7270
"black",7271
"black",7272
"black",7273
"black",7274
"black",7275
"black",7276
"black",7277
"black",7278
"black",7279
"black",7280
"black",7281
"black",7282
"black",7283
"black",7284
"black",7285
"black",7286
"black",7287
"black",7288
"black",7289
"black",7290
"black",7291
"black",7292
"black",7293
"black",7294
"black",7295
"black",7296
"black",7297
"black",7298
"black",7299
"black",7300
"black",7301
"black",7302
"black",7303
"black",7304
"black",7305
"black",7306
"black",7307
"black",7308
"black",7309
"black",7310
"black",7311
"black",7312
"black",7313
"black",7314
"black",7315
"black",7316
"black",7317
"black",7318
"black",7319
"black",7320
"black",7321
"black",7322
"black",7323
"black",7324
"black",7325
"black",7326
"black",7327
"black",7328
"black",7329
"black",7330
"black",7331
"black",7332
"black",7333
"black",7334
"black",7335
"black",7336
"black",7337
"black",7338
"black",7339
"black",7340
"black",7341
"black",7342
"black",7343
"black",7344
"black",7345
"black",7346
"black",7347
"black",7348
"black",7349
"black",7350
"black",7351
"black",7352
"black",7353
"black",7354
"black",7355
"black",7356
"black",7357
"black",7358
"black",7359
"black",7360
"black",7361
"black",7362
"black",7363
"black",7364
"black",7365
"black",7366
"black",7367
"black",7368
"black",7369
"black",7370
"black",7371
"black",7372
"black",7373
"black",7374
"black",7375
"black",7376
"black",7377
"black",7378
"black",7379
"black",7380
"black",7381
"black",7382
"black",7383
"black",7384
"black",7385
"black",7386
"black",7387
"black",7388
"black",7389
"black",7390
"black",7391
"black",7392
"black",7393
"black",7394
"black",7395
"black",7396
"black",7397
"black",7398
"black",7399
"black",7400
"black",7401
"black",7402
"black",7403
"black",7404
"black",7405
"black",7406
"black",7407
"black",7408
"black",7409
"black",7410
"black",7411
"black",7412
"black",7413
"black",7414
"black",7415
"black",7416
"black",7417
"black",7418
"black",7419
"black",7420
"black",7421
"black",7422
"black",7423
"black",7424
"black",7425
"black",7426
"black",7427
"black",7428
"black",7429
"black",7430
"black",7431
"black",7432
"black",7433
"black",7434
"black",7435
"black",7436
"black",7437
"black",7438
"black",7439
"black",7440
"black",7441
"black",7442
"black",7443
"black",7444
"black",7445
"black",7446
"black",7447
"black",7448
"black",7449
"black",7450
"black",7451
"black",7452
"black",7453
"black",7454
"black",7455
"black",7456
"black",7457
"black",7458
"black",7459
"black",7460
"black",7461
"black",7462
"black",7463
"black",7464
"black",7465
"black",7466
"black",7467
"black",7468
"black",7469
"black",7470
"black",7471
"black",7472
"black",7473
"black",7474
"black",7475
"black",7476
"black",7477
"black",7478
"black",7479
"black",7480
"black",7481
"black",7482
"black",7483
"black",7484
"black",7485
"black",7486
"black",7487
"black",7488
"black",7489
"black",7490
"black",7491
"black",7492
"black",7493
"black",7494
"black",7495
"black",7496
"black",7497
"black",7498
"black",7499
"black",7500
"black",7501
"black",7502
"black",7503
"black",7504
"black",7505
"black",7506
"black",7507
"black",7508
"black",7509
"black",7510
"black",7511
"black",7512
"black",7513
"black",7514
"black",7515
"black",7516
"black",7517
"black",7518
"black",7519
"black",7520
"black",7521
"black",7522
"black",7523
"black",7524
"black",7525
"black",7526
"black",7527
"black",7528
"black",7529
"black",7530
"black",7531
"black",7532
"black",7533
"black",7534
"black",7535
"black",7536
"black",7537
"black",7538
"black",7539
"black",7540
"black",7541
"black",7542
"black",7543
"black",7544
"black",7545
"black",7546
"black",7547
"black",7548
"black",7549
"black",7550
"black",7551
"black",7552
"black",7553
"black",7554
"black",7555
"black",7556
"black",7557
"black",7558
"black",7559
"black",7560
"black",7561
"black",7562
"black",7563
"black",7564
"black",7565
"black",7566
"black",7567
"black",7568
"black",7569
"black",7570
"black",7571
"black",7572
"black",7573
"black",7574
"black",7575
"black",7576
"black",7577
"black",7578
"black",7579
"black",7580
"black",7581
"black",7582
"black",7583
"black",7584
"black",7585
"black",7586
"black",7587
"black",7588
"black",7589
"black",7590
"black",7591
"black",7592
"black",7593
"black",7594
"black",7595
"black",7596
"black",7597
"black",7598
"black",7599
"black",7600
"black",7601
"black",7602
"black",7603
"black",7604
"black",7605
"black",7606
"black",7607
"black",7608
"black",7609
"black",7610
"black",7611
"black",7612
"black",7613
"black",7614
"black",7615
"black",7616
"black",7617
"black",7618
"black",7619
"black",7620
"black",7621
"black",7622
"black",7623
"black",7624
"black",7625
"black",7626
"black",7627
"black",7628
"black",7629
"black",7630
"black",7631
"black",7632
"black",7633
"black",7634
"black",7635
"black",7636
"black",7637
"black",7638
"black",7639
"black",7640
"black",7641
"black",7642
"black",7643
"black",7644
"black",7645
"black",7646
"black",7647
"black",7648
"black",7649
"black",7650
"black",7651
"black",7652
"black",7653
"black",7654
"black",7655
"black",7656
"black",7657
"black",7658
"black",7659
"black",7660
"black",7661
"black",7662
"black",7663
"black",7664
"black",7665
"black",7666
"black",7667
"black",7668
"black",7669
"black",7670
"black",7671
"black",7672
"black",7673
"black",7674
"black",7675
"black",7676
"black",7677
"black",7678
"black",7679
"black",7680
"black",7681
"black",7682
"black",7683
"black",7684
"black",7685
"black",7686
"black",7687
"black",7688
"black",7689
"black",7690
"black",7691
"black",7692
"black",7693
"black",7694
"black",7695
"black",7696
"black",7697
"black",7698
"black",7699
"black",7700
"black",7701
"black",7702
"black",7703
"black",7704
"black",7705
"black",7706
"black",7707
"black",7708
"black",7709
"black",7710
"black",7711
"black",7712
"black",7713
"black",7714
"black",7715
"black",7716
"black",7717
"black",7718
"black",7719
"black",7720
"black",7721
"black",7722
"black",7723
"black",7724
"black",7725
"black",7726
"black",7727
"black",7728
"black",7729
"black",7730
"black",7731
"black",7732
"black",7733
"black",7734
"black",7735
"black",7736
"black",7737
"black",7738
"black",7739
"black",7740
"black",7741
"black",7742
"black",7743
"black",7744
"black",7745
"black",7746
"black",7747
"black",7748
"black",7749
"black",7750
"black",7751
"black",7752
"black",7753
"black",7754
"black",7755
"black",7756
"black",7757
"black",7758
"black",7759
"black",7760
"black",7761
"black",7762
"black",7763
"black",7764
"black",7765
"black",7766
"black",7767
"black",7768
"black",7769
"black",7770
"black",7771
"black",7772
"black",7773
"black",7774
"black",7775
"black",7776
"black",7777
"black",7778
"black",7779
"black",7780
"black",7781
"black",7782
"black",7783
"black",7784
"black",7785
"black",7786
"black",7787
"black",7788
"black",7789
"black",7790
"black",7791
"black",7792
"black",7793
"black",7794
"black",7795
"black",7796
"black",7797
"black",7798
"black",7799
"black",7800
"black",7801
"black",7802
"black",7803
"black",7804
"black",7805
"black",7806
"black",7807
"black",7808
"black",7809
"black",7810
"black",7811
"black",7812
"black",7813
"black",7814
"black",7815
"black",7816
"black",7817
"black",7818
"black",7819
"black",7820
"black",7821
"black",7822
"black",7823
"black",7824
"black",7825
"black",7826
"black",7827
"black",7828
"black",7829
"black",7830
"black",7831
"black",7832
"black",7833
"black",7834
"black",7835
"black",7836
"black",7837
"black",7838
"black",7839
"black",7840
"black",7841
"black",7842
"black",7843
"black",7844
"black",7845
"black",7846
"black",7847
"black",7848
"black",7849
"black",7850
"black",7851
"black",7852
"black",7853
"black",7854
"black",7855
"black",7856
"black",7857
"black",7858
"black",7859
"black",7860
"black",7861
"black",7862
"black",7863
"black",7864
"black",7865
"black",7866
"black",7867
"black",7868
"black",7869
"black",7870
"black",7871
"black",7872
"black",7873
"black",7874
"black",7875
"black",7876
"black",7877
"black",7878
"black",7879
"black",7880
"black",7881
"black",7882
"black",7883
"black",7884
"black",7885
"black",7886
"black",7887
"black",7888
"black",7889
"black",7890
"black",7891
"black",7892
"black",7893
"black",7894
"black",7895
"black",7896
"black",7897
"black",7898
"black",7899
"black",7900
"hispanic",7901
"hispanic",7902
"hispanic",7903
"hispanic",7904
"hispanic",7905
"hispanic",7906
"hispanic",7907
"hispanic",7908
"hispanic",7909
"hispanic",7910
"hispanic",7911
"hispanic",7912
"hispanic",7913
"hispanic",7914
"hispanic",7915
"hispanic",7916
"hispanic",7917
"hispanic",7918
"hispanic",7919
"hispanic",7920
"hispanic",7921
"hispanic",7922
"hispanic",7923
"hispanic",7924
"hispanic",7925
"hispanic",7926
"hispanic",7927
"hispanic",7928
"hispanic",7929
"hispanic",7930
"hispanic",7931
"hispanic",7932
"hispanic",7933
"hispanic",7934
"hispanic",7935
"hispanic",7936
"hispanic",7937
"hispanic",7938
"hispanic",7939
"hispanic",7940
"hispanic",7941
"hispanic",7942
"hispanic",7943
"hispanic",7944
"hispanic",7945
"hispanic",7946
"hispanic",7947
"hispanic",7948
"hispanic",7949
"hispanic",7950
"hispanic",7951
"hispanic",7952
"hispanic",7953
"hispanic",7954
"hispanic",7955
"hispanic",7956
"hispanic",7957
"hispanic",7958
"hispanic",7959
"hispanic",7960
"hispanic",7961
"hispanic",7962
"hispanic",7963
"hispanic",7964
"hispanic",7965
"hispanic",7966
"hispanic",7967
"hispanic",7968
"hispanic",7969
"hispanic",7970
"hispanic",7971
"hispanic",7972
"hispanic",7973
"hispanic",7974
"hispanic",7975
"hispanic",7976
"hispanic",7977
"hispanic",7978
"hispanic",7979
"hispanic",7980
"hispanic",7981
"hispanic",7982
"hispanic",7983
"hispanic",7984
"hispanic",7985
"hispanic",7986
"hispanic",7987
"hispanic",7988
"hispanic",7989
"hispanic",7990
"hispanic",7991
"hispanic",7992
"hispanic",7993
"hispanic",7994
"hispanic",7995
"hispanic",7996
"hispanic",7997
"hispanic",7998
"hispanic",7999
"hispanic",8000
"hispanic",8001
"hispanic",8002
"hispanic",8003
"hispanic",8004
"hispanic",8005
"hispanic",8006
"hispanic",8007
"hispanic",8008
"hispanic",8009
"hispanic",8010
"hispanic",8011
"hispanic",8012
"hispanic",8013
"hispanic",8014
"hispanic",8015
"hispanic",8016
"hispanic",8017
"hispanic",8018
"hispanic",8019
"hispanic",8020
"hispanic",8021
"hispanic",8022
"hispanic",8023
"hispanic",8024
"hispanic",8025
"hispanic",8026
"hispanic",8027
"hispanic",8028
"hispanic",8029
"hispanic",8030
"hispanic",8031
"hispanic",8032
"hispanic",8033
"hispanic",8034
"hispanic",8035
"hispanic",8036
"hispanic",8037
"hispanic",8038
"hispanic",8039
"hispanic",8040
"hispanic",8041
"hispanic",8042
"hispanic",8043
"hispanic",8044
"hispanic",8045
"hispanic",8046
"hispanic",8047
"hispanic",8048
"hispanic",8049
"hispanic",8050
"hispanic",8051
"hispanic",8052
"hispanic",8053
"hispanic",8054
"hispanic",8055
"hispanic",8056
"hispanic",8057
"hispanic",8058
"hispanic",8059
"hispanic",8060
"hispanic",8061
"hispanic",8062
"hispanic",8063
"hispanic",8064
"hispanic",8065
"hispanic",8066
"hispanic",8067
"hispanic",8068
"hispanic",8069
"hispanic",8070
"hispanic",8071
"hispanic",8072
"hispanic",8073
"hispanic",8074
"hispanic",8075
"hispanic",8076
"hispanic",8077
"hispanic",8078
"hispanic",8079
"hispanic",8080
"hispanic",8081
"hispanic",8082
"hispanic",8083
"hispanic",8084
"hispanic",8085
"hispanic",8086
"hispanic",8087
"hispanic",8088
"hispanic",8089
"hispanic",8090
"hispanic",8091
"hispanic",8092
"hispanic",8093
"hispanic",8094
"hispanic",8095
"hispanic",8096
"hispanic",8097
"hispanic",8098
"hispanic",8099
"hispanic",8100
"hispanic",8101
"hispanic",8102
"hispanic",8103
"hispanic",8104
"hispanic",8105
"hispanic",8106
"hispanic",8107
"hispanic",8108
"hispanic",8109
"hispanic",8110
"hispanic",8111
"hispanic",8112
"hispanic",8113
"hispanic",8114
"hispanic",8115
"hispanic",8116
"hispanic",8117
"hispanic",8118
"hispanic",8119
"hispanic",8120
"hispanic",8121
"hispanic",8122
"hispanic",8123
"hispanic",8124
"hispanic",8125
"hispanic",8126
"hispanic",8127
"hispanic",8128
"hispanic",8129
"hispanic",8130
"hispanic",8131
"hispanic",8132
"hispanic",8133
"hispanic",8134
"hispanic",8135
"hispanic",8136
"hispanic",8137
"hispanic",8138
"hispanic",8139
"hispanic",8140
"hispanic",8141
"hispanic",8142
"hispanic",8143
"hispanic",8144
"hispanic",8145
"hispanic",8146
"hispanic",8147
"hispanic",8148
"hispanic",8149
"hispanic",8150
"hispanic",8151
"hispanic",8152
"hispanic",8153
"hispanic",8154
"hispanic",8155
"hispanic",8156
"hispanic",8157
"hispanic",8158
"hispanic",8159
"hispanic",8160
"hispanic",8161
"hispanic",8162
"hispanic",8163
"hispanic",8164
"hispanic",8165
"hispanic",8166
"hispanic",8167
"hispanic",8168
"hispanic",8169
"hispanic",8170
"hispanic",8171
"hispanic",8172
"hispanic",8173
"hispanic",8174
"hispanic",8175
"hispanic",8176
"hispanic",8177
"hispanic",8178
"hispanic",8179
"hispanic",8180
"hispanic",8181
"hispanic",8182
"hispanic",8183
"hispanic",8184
"hispanic",8185
"hispanic",8186
"hispanic",8187
"hispanic",8188
"hispanic",8189
"hispanic",8190
"hispanic",8191
"hispanic",8192
"hispanic",8193
"hispanic",8194
"hispanic",8195
"hispanic",8196
"hispanic",8197
"hispanic",8198
"hispanic",8199
"hispanic",8200
"hispanic",8201
"hispanic",8202
"hispanic",8203
"hispanic",8204
"hispanic",8205
"hispanic",8206
"hispanic",8207
"hispanic",8208
"hispanic",8209
"hispanic",8210
"hispanic",8211
"hispanic",8212
"hispanic",8213
"hispanic",8214
"hispanic",8215
"hispanic",8216
"hispanic",8217
"hispanic",8218
"hispanic",8219
"hispanic",8220
"hispanic",8221
"hispanic",8222
"hispanic",8223
"hispanic",8224
"hispanic",8225
"hispanic",8226
"hispanic",8227
"hispanic",8228
"hispanic",8229
"hispanic",8230
"hispanic",8231
"hispanic",8232
"hispanic",8233
"hispanic",8234
"hispanic",8235
"hispanic",8236
"hispanic",8237
"hispanic",8238
"hispanic",8239
"hispanic",8240
"hispanic",8241
"hispanic",8242
"hispanic",8243
"hispanic",8244
"hispanic",8245
"hispanic",8246
"hispanic",8247
"hispanic",8248
"hispanic",8249
"hispanic",8250
"hispanic",8251
"hispanic",8252
"hispanic",8253
"hispanic",8254
"hispanic",8255
"hispanic",8256
"hispanic",8257
"hispanic",8258
"hispanic",8259
"hispanic",8260
"hispanic",8261
"hispanic",8262
"hispanic",8263
"hispanic",8264
"hispanic",8265
"hispanic",8266
"hispanic",8267
"hispanic",8268
"hispanic",8269
"hispanic",8270
"hispanic",8271
"hispanic",8272
"hispanic",8273
"hispanic",8274
"hispanic",8275
"hispanic",8276
"hispanic",8277
"hispanic",8278
"hispanic",8279
"hispanic",8280
"hispanic",8281
"hispanic",8282
"hispanic",8283
"hispanic",8284
"hispanic",8285
"hispanic",8286
"hispanic",8287
"hispanic",8288
"hispanic",8289
"hispanic",8290
"hispanic",8291
"hispanic",8292
"hispanic",8293
"hispanic",8294
"hispanic",8295
"hispanic",8296
"hispanic",8297
"hispanic",8298
"hispanic",8299
"hispanic",8300
"hispanic",8301
"hispanic",8302
"hispanic",8303
"hispanic",8304
"hispanic",8305
"hispanic",8306
"hispanic",8307
"hispanic",8308
"hispanic",8309
"hispanic",8310
"hispanic",8311
"hispanic",8312
"hispanic",8313
"hispanic",8314
"hispanic",8315
"hispanic",8316
"hispanic",8317
"hispanic",8318
"hispanic",8319
"hispanic",8320
"hispanic",8321
"hispanic",8322
"hispanic",8323
"hispanic",8324
"hispanic",8325
"hispanic",8326
"hispanic",8327
"hispanic",8328
"hispanic",8329
"hispanic",8330
"hispanic",8331
"hispanic",8332
"hispanic",8333
"hispanic",8334
"hispanic",8335
"hispanic",8336
"hispanic",8337
"hispanic",8338
"hispanic",8339
"hispanic",8340
"hispanic",8341
"hispanic",8342
"hispanic",8343
"hispanic",8344
"hispanic",8345
"hispanic",8346
"hispanic",8347
"hispanic",8348
"hispanic",8349
"hispanic",8350
"hispanic",8351
"hispanic",8352
"hispanic",8353
"hispanic",8354
"hispanic",8355
"hispanic",8356
"hispanic",8357
"hispanic",8358
"hispanic",8359
"hispanic",8360
"hispanic",8361
"hispanic",8362
"hispanic",8363
"hispanic",8364
"hispanic",8365
"hispanic",8366
"hispanic",8367
"hispanic",8368
"hispanic",8369
"hispanic",8370
"hispanic",8371
"hispanic",8372
"hispanic",8373
"hispanic",8374
"hispanic",8375
"hispanic",8376
"hispanic",8377
"hispanic",8378
"hispanic",8379
"hispanic",8380
"hispanic",8381
"hispanic",8382
"hispanic",8383
"hispanic",8384
"hispanic",8385
"hispanic",8386
"hispanic",8387
"hispanic",8388
"hispanic",8389
"hispanic",8390
"hispanic",8391
"hispanic",8392
"hispanic",8393
"hispanic",8394
"hispanic",8395
"hispanic",8396
"hispanic",8397
"hispanic",8398
"hispanic",8399
"hispanic",8400
"hispanic",8401
"hispanic",8402
"hispanic",8403
"hispanic",8404
"hispanic",8405
"hispanic",8406
"hispanic",8407
"hispanic",8408
"hispanic",8409
"hispanic",8410
"hispanic",8411
"hispanic",8412
"hispanic",8413
"hispanic",8414
"hispanic",8415
"hispanic",8416
"hispanic",8417
"hispanic",8418
"hispanic",8419
"hispanic",8420
"hispanic",8421
"hispanic",8422
"hispanic",8423
"hispanic",8424
"hispanic",8425
"hispanic",8426
"hispanic",8427
"hispanic",8428
"hispanic",8429
"hispanic",8430
"hispanic",8431
"hispanic",8432
"hispanic",8433
"hispanic",8434
"hispanic",8435
"hispanic",8436
"hispanic",8437
"hispanic",8438
"hispanic",8439
"hispanic",8440
"hispanic",8441
"hispanic",8442
"hispanic",8443
"hispanic",8444
"hispanic",8445
"hispanic",8446
"hispanic",8447
"hispanic",8448
"hispanic",8449
"hispanic",8450
"hispanic",8451
"hispanic",8452
"hispanic",8453
"hispanic",8454
"hispanic",8455
"hispanic",8456
"hispanic",8457
"hispanic",8458
"hispanic",8459
"hispanic",8460
"hispanic",8461
"hispanic",8462
"hispanic",8463
"hispanic",8464
"hispanic",8465
"hispanic",8466
"hispanic",8467
"hispanic",8468
"hispanic",8469
"hispanic",8470
"hispanic",8471
"hispanic",8472
"hispanic",8473
"hispanic",8474
"hispanic",8475
"hispanic",8476
"hispanic",8477
"hispanic",8478
"hispanic",8479
"hispanic",8480
"hispanic",8481
"hispanic",8482
"hispanic",8483
"hispanic",8484
"hispanic",8485
"hispanic",8486
"hispanic",8487
"hispanic",8488
"hispanic",8489
"hispanic",8490
"hispanic",8491
"hispanic",8492
"hispanic",8493
"hispanic",8494
"hispanic",8495
"hispanic",8496
"hispanic",8497
"hispanic",8498
"hispanic",8499
"hispanic",8500
"hispanic",8501
"hispanic",8502
"hispanic",8503
"hispanic",8504
"hispanic",8505
"hispanic",8506
"hispanic",8507
"hispanic",8508
"hispanic",8509
"hispanic",8510
"hispanic",8511
"hispanic",8512
"hispanic",8513
"hispanic",8514
"hispanic",8515
"hispanic",8516
"hispanic",8517
"hispanic",8518
"hispanic",8519
"hispanic",8520
"hispanic",8521
"hispanic",8522
"hispanic",8523
"hispanic",8524
"hispanic",8525
"hispanic",8526
"hispanic",8527
"hispanic",8528
"hispanic",8529
"hispanic",8530
"hispanic",8531
"hispanic",8532
"hispanic",8533
"hispanic",8534
"hispanic",8535
"hispanic",8536
"hispanic",8537
"hispanic",8538
"hispanic",8539
"hispanic",8540
"hispanic",8541
"hispanic",8542
"hispanic",8543
"hispanic",8544
"hispanic",8545
"hispanic",8546
"hispanic",8547
"hispanic",8548
"hispanic",8549
"hispanic",8550
"hispanic",8551
"hispanic",8552
"hispanic",8553
"hispanic",8554
"hispanic",8555
"hispanic",8556
"hispanic",8557
"hispanic",8558
"hispanic",8559
"hispanic",8560
"hispanic",8561
"hispanic",8562
"hispanic",8563
"hispanic",8564
"hispanic",8565
"hispanic",8566
"hispanic",8567
"hispanic",8568
"hispanic",8569
"hispanic",8570
"hispanic",8571
"hispanic",8572
"hispanic",8573
"hispanic",8574
"hispanic",8575
"hispanic",8576
"hispanic",8577
"hispanic",8578
"hispanic",8579
"hispanic",8580
"hispanic",8581
"hispanic",8582
"hispanic",8583
"hispanic",8584
"hispanic",8585
"hispanic",8586
"hispanic",8587
"hispanic",8588
"hispanic",8589
"hispanic",8590
"hispanic",8591
"hispanic",8592
"hispanic",8593
"hispanic",8594
"hispanic",8595
"hispanic",8596
"hispanic",8597
"hispanic",8598
"hispanic",8599
"hispanic",8600
"hispanic",8601
"hispanic",8602
"hispanic",8603
"hispanic",8604
"hispanic",8605
"hispanic",8606
"hispanic",8607
"hispanic",8608
"hispanic",8609
"hispanic",8610
"hispanic",8611
"hispanic",8612
"hispanic",8613
"hispanic",8614
"hispanic",8615
"hispanic",8616
"hispanic",8617
"hispanic",8618
"hispanic",8619
"hispanic",8620
"hispanic",8621
"hispanic",8622
"hispanic",8623
"hispanic",8624
"hispanic",8625
"hispanic",8626
"hispanic",8627
"hispanic",8628
"hispanic",8629
"hispanic",8630
"hispanic",8631
"hispanic",8632
"hispanic",8633
"hispanic",8634
"hispanic",8635
"hispanic",8636
"hispanic",8637
"hispanic",8638
"hispanic",8639
"hispanic",8640
"hispanic",8641
"hispanic",8642
"hispanic",8643
"hispanic",8644
"hispanic",8645
"hispanic",8646
"hispanic",8647
"hispanic",8648
"hispanic",8649
"hispanic",8650
"hispanic",8651
"hispanic",8652
"hispanic",8653
"hispanic",8654
"hispanic",8655
"hispanic",8656
"hispanic",8657
"hispanic",8658
"hispanic",8659
"hispanic",8660
"hispanic",8661
"hispanic",8662
"hispanic",8663
"hispanic",8664
"hispanic",8665
"hispanic",8666
"hispanic",8667
"hispanic",8668
"hispanic",8669
"hispanic",8670
"hispanic",8671
"hispanic",8672
"hispanic",8673
"hispanic",8674
"hispanic",8675
"hispanic",8676
"hispanic",8677
"hispanic",8678
"hispanic",8679
"hispanic",8680
"hispanic",8681
"hispanic",8682
"hispanic",8683
"hispanic",8684
"hispanic",8685
"hispanic",8686
"hispanic",8687
"hispanic",8688
"hispanic",8689
"hispanic",8690
"hispanic",8691
"hispanic",8692
"hispanic",8693
"hispanic",8694
"hispanic",8695
"hispanic",8696
"hispanic",8697
"hispanic",8698
"hispanic",8699
"hispanic",8700
"hispanic",8701
"hispanic",8702
"hispanic",8703
"hispanic",8704
"hispanic",8705
"hispanic",8706
"hispanic",8707
"hispanic",8708
"hispanic",8709
"hispanic",8710
"hispanic",8711
"hispanic",8712
"hispanic",8713
"hispanic",8714
"hispanic",8715
"hispanic",8716
"hispanic",8717
"hispanic",8718
"hispanic",8719
"hispanic",8720
"hispanic",8721
"hispanic",8722
"hispanic",8723
"hispanic",8724
"hispanic",8725
"hispanic",8726
"hispanic",8727
"hispanic",8728
"hispanic",8729
"hispanic",8730
"hispanic",8731
"hispanic",8732
"hispanic",8733
"hispanic",8734
"hispanic",8735
"hispanic",8736
"hispanic",8737
"hispanic",8738
"hispanic",8739
"hispanic",8740
"hispanic",8741
"hispanic",8742
"hispanic",8743
"hispanic",8744
"hispanic",8745
"hispanic",8746
"hispanic",8747
"hispanic",8748
"hispanic",8749
"hispanic",8750
"hispanic",8751
"hispanic",8752
"hispanic",8753
"hispanic",8754
"hispanic",8755
"hispanic",8756
"hispanic",8757
"hispanic",8758
"hispanic",8759
"hispanic",8760
"hispanic",8761
"hispanic",8762
"hispanic",8763
"hispanic",8764
"hispanic",8765
"hispanic",8766
"hispanic",8767
"hispanic",8768
"hispanic",8769
"hispanic",8770
"hispanic",8771
"hispanic",8772
"hispanic",8773
"hispanic",8774
"hispanic",8775
"hispanic",8776
"hispanic",8777
"hispanic",8778
"hispanic",8779
"hispanic",8780
"hispanic",8781
"hispanic",8782
"hispanic",8783
"hispanic",8784
"hispanic",8785
"hispanic",8786
"hispanic",8787
"hispanic",8788
"hispanic",8789
"hispanic",8790
"hispanic",8791
"hispanic",8792
"hispanic",8793
"hispanic",8794
"hispanic",8795
"hispanic",8796
"hispanic",8797
"hispanic",8798
"hispanic",8799
"hispanic",8800
"hispanic",8801
"hispanic",8802
"hispanic",8803
"hispanic",8804
"hispanic",8805
"hispanic",8806
"hispanic",8807
"hispanic",8808
"hispanic",8809
"hispanic",8810
"hispanic",8811
"hispanic",8812
"hispanic",8813
"hispanic",8814
"hispanic",8815
"hispanic",8816
"hispanic",8817
"hispanic",8818
"hispanic",8819
"hispanic",8820
"hispanic",8821
"hispanic",8822
"hispanic",8823
"hispanic",8824
"hispanic",8825
"hispanic",8826
"hispanic",8827
"hispanic",8828
"hispanic",8829
"hispanic",8830
"hispanic",8831
"hispanic",8832
"hispanic",8833
"hispanic",8834
"hispanic",8835
"hispanic",8836
"hispanic",8837
"hispanic",8838
"hispanic",8839
"hispanic",8840
"hispanic",8841
"hispanic",8842
"hispanic",8843
"hispanic",8844
"hispanic",8845
"hispanic",8846
"hispanic",8847
"hispanic",8848
"hispanic",8849
"hispanic",8850
"hispanic",8851
"hispanic",8852
"hispanic",8853
"hispanic",8854
"hispanic",8855
"hispanic",8856
"hispanic",8857
"hispanic",8858
"hispanic",8859
"hispanic",8860
"hispanic",8861
"hispanic",8862
"hispanic",8863
"hispanic",8864
"hispanic",8865
"hispanic",8866
"hispanic",8867
"hispanic",8868
"hispanic",8869
"hispanic",8870
"hispanic",8871
"hispanic",8872
"hispanic",8873
"hispanic",8874
"hispanic",8875
"hispanic",8876
"hispanic",8877
"hispanic",8878
"hispanic",8879
"hispanic",8880
"hispanic",8881
"hispanic",8882
"hispanic",8883
"hispanic",8884
"hispanic",8885
"hispanic",8886
"hispanic",8887
"hispanic",8888
"hispanic",8889
"hispanic",8890
"hispanic",8891
"hispanic",8892
"hispanic",8893
"hispanic",8894
"hispanic",8895
"hispanic",8896
"hispanic",8897
"hispanic",8898
"hispanic",8899
"hispanic",8900
"hispanic",8901
"hispanic",8902
"hispanic",8903
"hispanic",8904
"hispanic",8905
"hispanic",8906
"hispanic",8907
"hispanic",8908
"hispanic",8909
"hispanic",8910
"hispanic",8911
"hispanic",8912
"hispanic",8913
"hispanic",8914
"hispanic",8915
"hispanic",8916
"hispanic",8917
"hispanic",8918
"hispanic",8919
"hispanic",8920
"hispanic",8921
"hispanic",8922
"hispanic",8923
"hispanic",8924
"hispanic",8925
"hispanic",8926
"hispanic",8927
"hispanic",8928
"hispanic",8929
"hispanic",8930
"hispanic",8931
"hispanic",8932
"hispanic",8933
"hispanic",8934
"hispanic",8935
"hispanic",8936
"hispanic",8937
"hispanic",8938
"hispanic",8939
"hispanic",8940
"hispanic",8941
"hispanic",8942
"hispanic",8943
"hispanic",8944
"hispanic",8945
"hispanic",8946
"hispanic",8947
"hispanic",8948
"hispanic",8949
"hispanic",8950
"hispanic",8951
"hispanic",8952
"hispanic",8953
"hispanic",8954
"hispanic",8955
"hispanic",8956
"hispanic",8957
"hispanic",8958
"hispanic",8959
"hispanic",8960
"hispanic",8961
"hispanic",8962
